user_id,recipe_id,date,rating,review
29782,306168,2008-12-31,5,"This was one of the best broccoli casseroles that I have ever made.  I made my own chicken soup for this recipe. I was a bit worried about the tsp of soy sauce but it gave the casserole the best flavor. YUM!  
The photos you took (shapeweaver) inspired me to make this recipe and it actually does look just like them when it comes out of the oven.  
Thanks so much for sharing your recipe shapeweaver. It was wonderful!  Going into my family's favorite Zaar cookbook :)"
1196280,306168,2009-04-13,5,I made this for my son's first birthday party this weekend. Our guests INHALED it! Everyone kept saying how delicious it was. I was I could have gotten to try it.
768828,306168,2013-08-02,5,Loved this.  Be sure to completely thaw the broccoli.  I didn&#039;t and it didn&#039;t get done in time specified.  Just cooked it a little longer though and it was perfect.  Thanks Chef.
520830,306168,2017-10-17,5,"5 stars from my husband and son, my toughest critics. I used a 10-oz bag of chopped broccoli and a 10-oz bag of flowerettes which gave it more texture. Very good flavor and the smell while cooking was great. The sauce held it together without overwhelming the broccoli."
527607,261215,2007-11-03,5,"Terrific cake, my friends loved it! thanks so much for posting it"
947839,105069,2010-08-24,0,"I made this thinking it would be fun to make a polish dish for my part polish husband. We liked it a lot. I used button and bella mushrooms. I would add more sour cream next time and maybe omit the lemon juice, but it was great as is too!"
296809,59389,2008-06-11,4,"This is an excellent, easy-fix side-dish w/tons of flavor that we enjoyed for dinner w/simple poached fish fillets that really needed to be jazzed up a bit. I did have to use dried herbs & the Icelandic equivalent of the alouette, but it is very close to the real thing. I was a bit unsure early on Re peeling the potatoes or not + cooking them sliced or whole, but eventually opted to cook them sliced & unpeeled which worked well. I did not grease my baking dish & suggest deleting that as the olive oil does that job. The combo of herbs + alouette gives this a very good flavor & the surprise was how much the bell pepper added to the flavor, texture & of course the presentation. Thx for sharing this recipe w/us. :-)"
1232243,59389,2009-04-15,5,This is wonderful and super easy!  I work with Alouette and this is exactly why I love our cheeses. It's just not for dipping!  :)
254633,207525,2007-01-26,5,These r just awesome! I`ll be making them now for r Super Bowl party but i will call them Go Colt`s Party Ryes.............
223169,207525,2007-01-27,4,"""Go Bears!"" ...and with these rhyes you have already a winner. Easy to make and you can prepare them easily in advance. So you will have time enough to watch the Superbowl 2007."
221044,207525,2007-02-02,4,"Pretty intense (between sausage & cheese, and I'm a cheese FREAK 8-), but good and filling!  Used leftovers next night to enhance a frozen pizza.  Not bad!"
36056,207525,2007-02-03,5,"I have made these for years at Christmas brunch as all the kids request them, awesome recipe for an apetizer"
29782,207525,2007-02-05,4,Had this for one of our appetizers for the Superbowl party this year at our house. I couldn't find rye cocktail bread so I just used french style (small sliced) bread. I added minced garlic along with the garlic powder and rest of ingredients. Still was really good but I bet would be better with rye bread. I will be making these again :) Thanks for the recipe!
355804,207525,2007-02-08,3,"Well, I was optimistic...but this appetizer didn't do it for me.  I had a house full of people for a Superbowl party. (Bears vs. Colts - 2007)  And there was quite a bit leftover.  Once it cooled the meat combo became ""gummy"".  Maybe it was because we were rooting for the Colts?"
474189,207525,2007-03-30,5,"Froze and used these for 3 different get-togethers and got great comments.  Best served warm,, but taste good room temperature too."
492888,207525,2007-05-25,5,"My kind of snack -- easy, makes a lot, and people like them."
38643,207525,2007-07-05,5,I love this recipe and have been making it for years. I put some pizza sauce on the bread. These are great to have in the freezer for a quick appetizer.
311566,207525,2007-10-22,5,These are great appetizers...I did a freezer meal session and made these. Quick to whip together. Thanks!
483703,207525,2008-01-31,5,"My mom made these all my life for partys. She called the ""Mrs. Somebody's Mistakes"".  We love these, especially DH.  These are a GREAT SuperBowl item, because in my opinion, all superbowl food should be finger foods! :)"
508148,207525,2009-02-04,4,"My Grandma used to make these when I was young.   I made these for our super bowl party and  most everyone seemed to enjoy them.  I halved the recipe.  Thanks for sharing this one, brings back fond memories."
99624,207525,2010-02-06,5,"My mom used to make these.  We called them ""Little Pizza's"". They're great to have in the freezer - just pull out a few for a quick snack."
198154,207525,2010-02-07,3,"I made these for superbowl. DD ate the topping off of one, I had 2 and DH had 4 Everyone's opinion was a little different. So we averaged it to 3 stars.  Thanks for the tip on how to freeze them.  I'll freeze what is left and DH can pop 4 into the oven when he needs to grab something quick."
1802842582,207525,2014-10-05,4,"This recipe has been around for at least 45 years, believe it or not.  My sister-in-law&#039;s mom used to make them when I was little, and then my sis-in-law took over.  She uses a hot sausage, so I don&#039;t care for them  But with a mild or sage sausage, they are terrific."
2000498330,207525,2016-06-05,5,"Have loved this appetizer since I was a teen. Called them Polish Mistakes--no clue why. I use 1 T Worcestershire. Must be served hot, right out of the oven. Crazy good."
136997,176110,2010-07-22,5,Very nice dressing. I halved the recipe and it worked just fine. Made for Facebook ABC Tag.
1622913,176110,2011-02-21,5,I just finished making this salad dressing and it is absolutely delicious!  I was a little concerned about the amount of pepper at first but I followed your recipe exactly and am now thrilled that our Chef's Salad dinner tonight will taste wonderful with this dressing!  Love it!  Thank you Theresa P.!
199020,176110,2014-03-10,5,"Great dressing and different from anything else I&#039;ve ever made! And, I&#039;ve made lots of salad dressings. I cut the recipe in half and served it over chef salads. I think it would be awesome over taco salads, too! Thanks for sharing!"
42249488,176110,2014-04-03,5,"This recipe was spot on!  I made a serving of this recipe for my chef salad lunch.  It was delish! I changed it up...I used honey instead of sugar, cayenne pepper instead of tabasco sauce, and olive oil instead of vegetable oil.  My, my, my. The other ingredients I added more or less by how the original recipe incorporated--meaning, if the recipe called for a tsp of something, I would do a sprinkle.  Awesome!"
638893,190108,2008-08-03,5,Very good... I changed it a little didn't measure everything but it turned out great my husband has had jambalaya in red lobster and a few other places but definitely perfers this one!! Thank you!
59473,64302,2003-07-05,4,I made this salad to take to a pool party today. It was a nice change from the usual mayo or Italian dressing macaroni salad. Everyone really enjoyed it. I will certainly make this one again. Thanks for posting.
9579,64302,2004-09-19,5,I cut this recipe in half since I was making for just me and I loved it. The dressing reminds me of the Western French Dressing that is one of my favorites. Thanks for the recipe. Next time I'll have to make the whole recipe.
247358,64302,2005-09-28,5,Terrific hit with salad beans!
444944,64302,2010-09-11,0,"I first had this at my parent's house and was pleasantly surprised! Add a couple of tins of shrimp or some fresh cooked shrimp, lobster or crab and it's fabulousness increases exponentially!"
266603,143750,2006-11-25,5,This soup is GREAT!
265638,143750,2007-07-10,4,"Used fresh cooked pumpkin that I had left over from night before, and didn't have allspice, but made recipe otherwise unchanged.  DH is a non-banana man, and found the banana taste a bit much, I think next time I'd also enjoy it more with half as much banana. A delicious recipe, definite comfort food.  Imagine being able to put condensed milk in your soup!! Yum."
143318,143750,2014-11-13,4,This soup is the bomb! It was a bit too sweet for me with the sweetened milk and ripe banana. Next time I will use a less ripe banana. Also Step #5 is unnecessary because you already process the soup to be smooth in Step #3.
521192,251528,2007-09-15,4,This was really yummy and really easy!
292868,251528,2007-10-27,4,My husband and I loved this...so easy to prepare.  I plan to do it tomorrow for a potluck.
373083,251528,2007-12-30,4,Made this a couple of times.  Big hit with the grandkids and DH alike.  This is a keeper!
163872,47366,2005-01-15,4,"This is pretty good!  I made a couple of minor substitutions:  I don't have beef bouillion because I usually have beef stock on hand, so I used the stock instead of the water and bouillion.  If I were to use bouillion, I would leave out the 2-1/2 tsp salt.  I seared the beef in a skillet on high heat, then deglazed the pan with a little red wine, putting that in the crockpot, too.  I added garlic and used fresh herbs.  The Beau had 3 helpings!"
857489,47366,2009-02-05,2,This recipe isn't very tasty and no one was impressed. I have had much better minestrone soup. I won't bother with this recipe again. It just didn't have the right taste to us-bland. Sorry.
95743,20223,2003-11-05,5,"This is quite yummy. I've never heard of cretons before and didn't really know what to expect.  It's a very thick, loose meat concoction that tastes great heated and served over toast. I haven't tried it cold on toast yet, and that me be the usual way of eating this. Wish it were true but I don't believe the nutrition facts presented here.  I was fairly certain I wouldn't like as much cinnamon and cloves as the recipe called for, so I used half the recommended amount.  That was fine for my tastes. Cook over very low heat and stir very frequently-it scorches quite easily.  A delicious way to get your morning protein."
9748,20223,2003-11-10,5,"This recipe epitomizes what I love about 'Zaar; just when you think you have heard it all, someone comes up with a delicious new thing to try!  I made this exactly as written, and it did smell yummy while it was cooking.  Tried it out on my breakfast toast this morning - SO GOOD!!  I can't eat cottage cheese, and I get sick of having a boiled egg every morning - now I have a delicious alternative!  Try it, you'll like it!"
156376,20223,2004-08-07,5,My husband is Acadian from New Brunswick and he always pines for his mama's Creton.  I found this recipe and liked it because of the lower-fat twist to it.  I made it and we both thought it tasted just as good as his mother's!  (BTW - the natives like to eat it on some whole grain toast with some mustard slathered on top - YUMMY!)  Thanks for posting this!
159084,20223,2004-09-05,5,"Currently living in Southwestern Ontario, I was born and raised in Quebec...Cretons is something I crave, but only get on trips home (which is good for the waistline!) The recipe is easy and delicious; the next time I make this I will be cutting down on the amount of clove (for my Husband) it is slighthly overpowering.  THanks so much for this lighter version!"
245002,149887,2006-10-06,5,"I have made this recipe countless times and it is incredible, let me tell you. This recipe has made me locally famous as the person to bring breakfast treats ANYWHERE (kids activities, work parties, family gatherings, etc.). I have two minor changes to this recipe. I use anywhere from 3/4 to the entire package of vanilla pudding mix in the bread part of the recipe. I also add orange extract and substitute orange juice for the milk used in the frosting. I make this recipe without a bread machine and the dough is slightly sticky to work with, depending on the humidity level. Also, rise times may be quite a bit longer than specified in the recipe, depending on the relative humidity and temperature. Don't be intimidated by that, just be patient because these cinnamon rolls are DEFINITELY worth it. And yes, they are quite a bit better than Cinabon in my opinion - mainly because the bread part of this recipe is slightly sweet, aromatic, and moist, with a tender crumb. It is also the only recipe I've found that doesn't depend on getting a huge bite of the filling in order to be flavorful (which means that in the event you end up with thicker parts of the roll or an end piece isn't such a let down when biting into it.)"
1800286047,149887,2013-11-20,5,These are so good!  My nephews went crazy for them and they are picky.  I am making a double batch for Thanksgiving breakfast.  My mom liked them so much she asked me to make some for the nurses who take care of my grandma.  Thanks
95262,52443,2003-08-22,4,This was very tasty.  I decided to double up the recipe and add some chopped pepperoni sausage and we made a full meal out of it.  It is not filling enough for a mainmeal without it.
320994,52443,2006-07-03,4,"I agree with silky's review.  Very tasty indeed.  I think next time I will add some chopped pepperonis, as she suggested, and possibly ramp up the garlic powder and oregano for a more intense flavor.  When doubled up, this makes a great no-leftovers meal for 2!  Also there is minimal cleanup afterwards--always a plus!"
189616,87098,2005-03-01,5,"This was great, certainly a time saver not having to do all that chopping! I added cooked ground beef and cooked macaroni so that my husband would eat it.
Thanks SmrJunior!"
369715,87098,2009-01-05,4,"This was a good base soup. I followed the recipe except I didn't have canned zucchini, so used peas. I also used fresh shredded carrots and celery as they needed to be used up. I used diced tomatoes with oregano and basil but we thought the soup needed a lot more seasoning. I did add some salt and pepper but it still was missing something. This also reheated nicely for lunches. I also simmered mine a lot longer then the recipe called for. I simmered for about an hour. I too added hamburger so my family would be happy."
254614,220186,2007-04-03,5,"This is a DELICIOUS POTATO SALAD!
I use the same dressing as listed but add 1/2 tsp celery seed. In the summertime I add thin slices of red radish and thin slivers of jicama. But you are so right, don't substitute mayo, use Miracle Whip, it has the right zip to this salad."
61995,220186,2007-04-04,5,"Totally agree!  I'm not a big miracle whip fan, but that is the only way I like my potato salad!  It makes such a difference!"
428885,220186,2007-04-18,5,"Well, count me in as another person who hasn't cared for Miracle Whip, but surprise, surprise....this potato salad was delicious. Your right, it did add a special (smooth) taste that enhanced the potato salad, not detracted. I also (as suggested by another reviewer) added celery seed, and a bit of chives to the top. Other then that, followed recipe completely. Wouldn't change a thing, except you are going to want to double it next time, it's that good! Thanks I Cook Therefore I Am!"
234912,220186,2007-05-11,5,"This will be my new potato salad recipe.  I have always loved Miracle Whip, my husband is only into Hellmans.  Well he loved this potato salad.  It was nice and creamy and very tasty.  Thanks for posting.
ChefRaylene"
479327,220186,2007-05-14,5,"I hate Miracle Whip, but love this potato salad says it all.  Only change I made was to use less celery and onions.  Wonderful!  Thanks for posting."
29667,220186,2007-06-16,5,"I made this recently for myself.  This was really delicious!  I added a tsp of celery seed and chopped chives to the finished dish, as other reviewers suggested.  I left out the celery and onions, but next time I will try them in it.  I also made this a second time for our Memorial Day BBQ.  My whole family raved about it!  I gave my parents the leftovers to take home and my mother said she ate some for breakfast everyday.  I like that this recipe was very easy to make, and tasted awesome!"
145352,220186,2007-07-03,5,"Very good, basic potato salad! Perfect for our picnic dinner!"
361931,220186,2007-07-05,4,"This was good.  Left out the celery because I was out.  This makes a LOT, so make sure that you have a LARGE bowl :)  Took this to a family gathering and got lots of compliments.  The only thing I would change would be to add a little salt, as it was a little sweet -- but that is a personal preference :)"
357358,220186,2008-07-07,5,"DH *really* liked this. We both like Miracle Whip, but I thought the finished product needed some zing, so I added some hot sauce and parsley to the dressing which turned out more to my taste. I did not have celery so I added 1/2 teaspoon celery seed. Next time I will add relish because I believe it would taste great in this recipe. Thanks!"
597480,220186,2008-09-18,4,"I am not a fan of miracle whip...and I was excited because I have been looking for a potato salad recipe for the freezer since I do OAMC and mayo doesn't freeze. But as for the taste, I thought this potato salad was just ok.. I really tasted the miracle whip. My FH liked it ok too. It turned out that it doesn't freeze well.. it gets watery. I couldn't figure out why, then I realized that while everything else in my salad freezes well (I didn't put onions or celery) cooked egg whites don't freeze! I'll probably make this again because I really want a freezer potato salad and hopefully without the cooked egg whites it will freeze better. All in all, I think you'll like it, especially if you already like miracle whip"
683464,220186,2010-05-08,4,"This was pretty good.  I substituted 1 1/2 T onion powder for the fresh onions because I don't like raw onions.  I also left out the celery because I don't like raw celery.  This salad has a bit of a zing.  I think that I would like it better if it had more yellow mustard, so next time I make this I might try adding more."
1469340,220186,2011-04-13,5,"My usual potato salad recipe is my Mom's...which is made with mayo. Since I was out of mayo and had Miracle Whip on hand (we are a mayo AND Miracle Whip family and usually have both) I was specifically looking for a potato salad recipe that called for MW. Glad I found this one! I had to tinker a bit as I didn't have all the ingredients and my most of my family don't like celery, but the end result was very delicious and even tasted quite a bit like the Deviled Egg Potato salad that is to die for at our local grocery deli (which I have not been able to replicate...until now).<br/><br/>I used celery salt and onion powder instead of the real thing, used a spicy brown beer mustard, and added a splash of Red Hot, a splash of a mild clear pepper sauce (LaBelle's No 5), and paprika. Couldn't keep myself from ""testing"" the sauce while I waited for the potatoes to cook. It was even good spread on a sourdough whole wheat rosemary and olive oil cracker! Served along side grilled chicken breasts for supper and it totally hit the spot. Thanks! I'm keeping this one for sure!"
2001181180,220186,2016-09-24,5,This is the best potato salad I've ever made. Definitely my go to recipe from now on. I'm going to use it to make my macaroni salad to from now on!
2002169234,220186,2018-05-29,0,"This recipe is very similar to the old-school version my mom always made, except that she had a habit of adding very thinly sliced fresh radishes if they were available (and absolutely crispy-fresh) and then garnishing with plenty of paprika. Another tip to avoid the leftovers from getting watery once refrigerated: make sure to drain the boiled potatoes very well once they've initially cooled and stir up all of the wet ingredients thoroughly."
28177,354039,2009-02-20,2,"This recipe sounded like a slam dunk & was one of the first I picked to try.  Unfortunately I did not notice that the honey isn't mentioned in the instructions & although there were several places I could guess to add it, I didn't want to post something negative regarding the role of such a large amount of honey if it turned out that I chose the wrong place to use it.  So I left it out.  The result without the honey was just too dry.  DS (a huge veggie eater) didn't like the carrots in the bundle at all, but DH & I were fine with them.  I wasn't sure if there was another typo in the ingredient list & there should have been two cans of crescent roll dough listed because when the 8 rolls were made I still had 16 slices (a full apple), 3 TBL of seasonings & 1/4 cup carrot leftover.  Enough to make another 8 rolls. All in all this recipe was okay & I would normally assign 3 stars but I have to knock off a star for missing the honey as without it the recipe doesn't have enough ingredients to qualify for the contest.  :(
Thank you, chef for your creation!  Made for RSC Lucky #13."
220348,354039,2009-02-20,4,"First of all I had to figure out where the honey went so I put a tablespoon in each mixture just before sealing it for cooking. Since I love honey I thought it was really good. Secondly, 20 minutes was the right amount for my oven, so I had no issue with that. Apart from the apple slices being slightly mushy it was really good."
424680,354039,2010-02-14,5,"Made this using 2 smallish Fuji apples & cut back a little on the cardamom, but other than that, followed the recipe & had 8 very nice tasting apple treats! Easy to make & a satisfying combo of flavors! [Made & reviewed in Healthy Choices ABC tag]"
498271,354039,2011-03-25,4,"Great little treats!  I didn't peel my apple, otherwise made as directed.  I didn't need all of the sugar/spice mixture so would make half the amount next time.  The cardamom and honey flavors were great with the apples.  Thanks for posting this recipe!"
229832,130815,2005-07-25,3,I made this in the little foil disposable pans. I only got 7 out of the recipe. The texture is good but I think it needs more flavor.. I might try it again and add choc chips. Thanks... 
235198,130815,2007-06-25,5,"Absolutely wonderful, thanks for sharing."
526654,130815,2007-07-07,3,"turned out real good
gilcamp4"
540523,130815,2007-07-19,3,I liked the texture but it needed more flavor I added more cinn. and choc chips and made cream cheese icing. It was good Thanks!!!
164182,130815,2007-09-05,5,"Very nice.  I didn't in anyway thing this lacked flavor.  Perhaps the I hate zucchini fooled them into thinking it would taste like chocolate cake.  I was surprise that only a teaspoon of soda made it rise so nicely, but it did.  I used oil because I was sure it would be the easiest to stir, and it was very easy to stir by hand.  I am going to attempt to health it up a bit the next time and go half apple sauce in place of the oil.

I did add a little flax seed in place of nuts."
458927,130815,2007-11-30,5,fabulous! i used a touch more zucchini and  about 1/2 cup sugar.  I also used olive oil and you could not taste it.  Super good.
409584,130815,2008-07-17,5,Delicious! I made 3 loaves last night and by this afternoon only one is left! :)
611548,130815,2008-08-08,5,Yummy.  I used whole wheat flour and a little extra baking soda.  The recipe adapted well.
838679,130815,2008-08-16,5,This was very good.  I also added 8 oz. of crushed (drained) pineapple.  That sure made it moist and yummy!
262962,130815,2009-06-21,5,Loved this recipe!  Will make over and over again =)
925024,130815,2009-07-16,5,"Excellent!  I definately would use an extra egg to add moisture.  It was wonderful.

:)"
296027,244840,2007-08-16,4,"Very nice lower-fat gravy.  i seasoned and refridgerated the meat overnight as directed.  The only change I did make was to the final gravy - we needed a bit more spice/seasoning for that part to suit our tastes so I added dried onions, cajun/creole seasoning, garlic and black pepper.  Nice flavor and we relly liked the turkey - it is something we make as a hamburger gravy alternative.  Thanks for posting a great recipe!!!"
336058,244840,2007-10-13,5,"The only drawback to this recipe is that it is a ""plan ahead"" type meal.  I had to remember to make the meat the night before! :lol:  I used regular ground turkey and drained the fat.  I thought 1 tsp of dried minced onions was not much, so I used 1/2 tsp onion powder and added some dried in with the browning.  First time we made it my 13 yod made it unsupervised and used condensed milk!  The evap. is much better! :lol:  Made with kluski type noodles.  The kids gobbled it down.  Thanks so much!"
169430,244840,2008-02-18,0,"I'm not staring this recipe because I used it as a base idea and then turned it into healthy biscuits and gravy. I made the gravy using the milks, onion flakes, garlic powder, marjoram, flour, salt and pepper. When the gravy was almost ready I added Yves Ground Round (veggie meat). I did need to add a tsp of cornstarch to get it to my desired thickness. This made a delicious brekkie that was easy and quick to make. It was wonderful to have ""back home"" food without all the fat and calories."
58104,120297,2005-10-04,3,Sorry! But I found these very dry and not that good! I did sprinkle with oil. Sorry! Maybe someone else will find these to there sense of taste.
209747,120297,2006-03-31,3,Sorry Blue! I agree with Rita. This just was not well received by my family. since Rita said they were dry I increased the yogurt to 1 cup but that didn't seem to really help. Maybe some good olive oil or butter in the potato mixture? Sorry! 
38182,120297,2006-04-01,4,"The chickpeas were new to me, but I liked them. I also liked the tang of the yogurt.  I added a little sprinkle of paprika for color. We had pickled turnips on the side. Very tasty. Might be good with a sprinkle of feta cheese crumbles on top also."
385678,120297,2008-07-18,5,"These turned out to be really nice ""middle eastern"" style twice baked potatoes!  I liked your adjustments of adding 2 cloves garlic and 1 Tablespoon tahini though honestly I ended up using 3 large galic cloves (I'm a big garlic lover!) and 3 Tablespoons total of the tahini (also a big tahini lover).  I also added 2 teaspoons of Braggs Apple Cider Vinegar for our own taste though it tasted nice already before I added it.  They are healthier than most twice baked potatoes which is also a real plus for me and I always love trying something new!  Thanks!  Made for Zaar Tag."
620828,318677,2008-12-11,5,This was great!   I brought it to a staff lunch and everyone was asking me about it!
199848,318677,2012-12-16,5,"Great salad!  It's tasty and filling and much easier to prepare than rolling actual California rolls.  I used sushi rice and spring mix lettuce.  I didn't use the pickled ginger, but I did sprinkle sesame seeds over the salad to serve.   Thanx for sharing this!"
594992,144952,2007-09-23,5,Delicious
760576,144952,2008-02-12,5,"Absolutely delicious.  We used tons of cheese (not sure if we followed the recipe on that!) and followed the recipe exactly otherwise.  It wasn't very hard to make, it took a while but wasn't much work.  Yummy, and we got 4 servings as well."
5060,33606,2003-09-22,5,"This was worth more than 5*, I took it to a luncheon at work today, there was not a speck left.Everyone loved the fact that it was not the ordinary mayo laden pasta salad. There was lots of crunch with the peppers and water chestnuts; the dill pickles and black olives with the spices livened it up. I used cubed smoked chicken and cubed sharp cheddar.  The only thing I did differently was to add 3 tablespoons of hot relish to give it a little bite.  We all enjoyed it very much and will make it again for a large gathering; it does make a lot!!  Thanks for sharing."
120264,33606,2010-07-01,5,This was wonderful!  We enjoyed this tremendously on a hot summer night.  Good flavor combo.
131126,197001,2006-11-23,5,"This recipe is very popular for holidays and potlucks in my area. I make it exactly like your recipe and it is always a hit. I prefer this version with marshmellows and pecans. They add fluffiness and a crunch and contribute to the appearance of the dish. It is VERY rich, a pretty light pink color,  and tastes wonderful! Thank you for posting the recipe!"
352814,197001,2007-05-22,5,I usually make it without the marshmallows and it is always a hit!  Very yummy!
571134,197001,2007-09-15,5,"OH SO YUMMY! Not to mention, so darn simple! I made this for a double baby shower (Thrown for myself and my cousin - We're both having girls) and the ""Pink Stuff"" was PERFECT for the pink theme. Thank you for sharing. I'll find many reasons to make this one again!"
398694,197001,2007-12-11,5,"My husband's aunt made this for Thanksgiving and I immediately asked her for the recipe, and here it is!!! I think I added drained mandarin oranges too though. Delicious, simple, and should def. be a dessert (IMO)!!!"
740120,197001,2008-03-10,5,"I make this for Christmas every year.  It's so rich, but so easy! It can be made in a matter of minutes."
547671,197001,2008-03-10,0,"I too have a recipe we call ""pink stuff""!  I thought it was exclusive!  My daughter and nephews name it that and now at holidays they want to make sure there will be ""pink stuff"".  Mine has cherry juice mixed w/cream cheese, pineapple tidbits, frozen strawberries (drained), mini marshmallows, walnuts and cool whip.  Maybe someone would like to try my version too!"
42290,197001,2008-03-22,5,"Oh my, this is good! I made it for Easter, but I am not sure it is going to make it. I did mix in some sour cream to cut the sweetness a little bit - but otherwise followed the recipe. I am surprised how much it made - had to transfer it to a really big bowl to mix it all up."
881518,197001,2008-09-09,5,"Oh, gosh this was wonderful. I also love to cook, but am also a single/.widow...sixty, and for a single woman who loves to cook, sometimes I feel a little foolish, but there are always people that love a meal brought to them.. so I cook...it is my passion, and basically share with friends, since my children live far away....so please just keep those wonderful recipes coming! Cindy"
56251,197001,2008-10-27,5,"I made this for the Think Pink event, and so glad that I did!  This is so yummy, and super easy, two steps, how simple is that!  Plus it makes a lot.  This is going to be served for my in-laws when they come for the holidays.  I made exactly as directed, did add pecans and marshmallows, yum!  I even had to have a small bowl before it chilled it looked so good!  I love this recipe, thanks for posting!"
679759,197001,2008-11-08,5,"This tastes great, looks pretty and if those two aren't enough...it's super easy to make!
Great recipe!  May have to make this for an extra dish for Thanksgiving."
199020,197001,2008-11-12,5,LOVE IT!  I added extra marshmallows and only used half of the sweetened condensed milk.  I can't imagine it needing to be any sweeter.  This one will definitely be added to my collection.  I wonder how it would taste with blueberry pie filling instead...
1015359,197001,2008-11-16,0,TOO SWEET.....Weird flavor ...not sure how it got a 5 star
135271,197001,2009-02-14,5,"Years ago, this was made for my wedding.  I remember the reactions, people wondered what the heck it was.  Then they tried it, and it was gone in about a half an hour.
I like this, and I do not like pineapple.  But it works in this recipe."
960191,197001,2009-04-13,5,I felt quilty taking this to a family gathering.  It was just too easy to make! Everyone loved it.  I didnot use the nuts and I am sure I used more than a cup of marshmellows.  Youngest to oldest enjoyed this dish.  I am sure my boys will be asking for more of this!
424680,197001,2009-07-20,5,"Made this recipe then divided it between 2 containers so that half could be taken to a neighbor couple who also enjoy this kind of thing! I did toast the pecans & left out the marshmallows, though another time I might just add them! VERY TASTY, VERY SATISFYING, & very easy to prepare! Thanks for sharing the recipe! [Tagged made & reviewed in Zaar Cookbook Tag]"
1359193,197001,2009-08-21,5,I made this dessert for my daughter's birthday party!  Everyone LOVED IT!!!!  Soooo easy to make and sooooo good!
94865,197001,2009-09-06,5,"I laughed when I saw this because it's a family favorite and we also call it ""pink stuff.""  We freeze it and serve it slightly softened, as a dessert.  I've never added the marshmallows because my husband isn't fond of them, but it certianly isn't lacking without them.  Whenever I bring this to a potluck I get lots of requests for the recipe."
748983,197001,2009-10-07,5,"This was SO good! I added the marshmallows, but not the pecans. I'm not a big fan of them. I love that it's so easy to make. When my dad tried it, he said you could make a meal out of it. I will definitely be making this again."
1196284,197001,2009-11-21,5,Our family calls it Cherry Fluff and my mom used to make it all the time!!  It is always a hit; newcomers ask for the recipe often.
175824,197001,2010-08-05,5,"This was delicious. I think it would make a nice pie. Next time I make it I am going to put it a graham cracker pie crust. I couldn't stop eating this. I took it to work and the minute it was tasted, I had to print out the recipe. Thanks for such a quick and yummy recipe."
416985,197001,2010-10-04,5,"This is the best!! I didn't add pecans, b/c the rest of the family -usually- doesn't like them, but THIS TIME, they AGREED they would be great in this, so that's what I get to do next time (YAY-) I remember having this at the holidays, but haven't had it in awhile, so I'm so happy that I can bring this DELICIOUS tradition back!!Thanks so much!!"
426135,197001,2011-02-15,5,My kids love this the only thing I do differently is I dump the whole bag of mini marshmallows in since my kids like it that way. I also dont add pecans because not all my kids like them.
136511,197001,2011-05-30,5,My Nana used to make this for the holidays.  It is so easy to make and tastes amazing.  I made this for a Memorial Day bbq I was having.  Everyone loved it!  Will definitely be making this again and again.
394900,197001,2012-04-07,5,"I made this and it was so amazing.  Instead of mixing in the nuts, I left them on the side because my kids don't like them.  Will make this again and again..."
454149,197001,2012-12-26,5,My family loved this! Thanks for the recipe! :)
1803472249,197001,2014-12-07,0,I make this salad a few times a year.  I add a can of mandarin oranges drained and leave out the condensed milk.  The pie filling and other fruits along with the marshmallows and cool whip make it plenty sweet.....
588863,197001,2014-12-28,5,My adult family likes this recipe during the holidays. It&#039;s simply a fun food. I follow the recipe exactly with the exception of adding a little sweetened coconut.Thanks for posting!
2001432090,197001,2017-03-13,0,i have made this before and i love it. but i have a question if a person has ibs is it ok to eat this without any problems ?
2000044434,197001,2018-01-04,5,"Made recipe exactly as written, and it turned out great! It makes a lot, so I put it in two separate containers. My husband usually will not even try something that looks like this, but he absolutely loves this!!!"
2505393,197001,2018-05-21,5,"I made this to take to a small family &quot;get-together&quot;. I made a few alterations, but everyone still raved about it! The changes I made were minor. I didn't make the &quot;full&quot; recipe as I forgot to buy whipped cream and had a different size in my freezer. Also I'd mistakenly picked up a can of pineapple tidbits instead of crushed - so that's what I used. Also since my hubby is diabetic I left out the sweetened condensed milk - I felt it was sweet enough without it. The last thing I did I read in a review on here....added a touch of coconut. I was told that I could add more of that (I didn't add much - again due to hubby). The end result....Well, let's just say I returned home with an empty dish to put in the dishwasher! I'll definitely be making it again...not only to &quot;take&quot; but for a quick dessert at home. Thanks."
44420,30131,2007-08-03,5,Why haven't I reviewed this before?  I've used it on both chicken and steaks and it is a terrific marinade.  Thanks for posting.
440324,30131,2012-10-29,5,I used it on shrimp and even though it turned them a bit brown they tasted great. Can't wait to try it on some beef. Thank you.
337963,165270,2008-08-23,4,"LOVED IT!  I agree the Italian dressing added a very nice flavor.  I browned the meat first then put all the ingredients in the crockpot at the same time and it turned out beautifully.  Thank you for posting!  Made for the Photo Forum's Crockpot Event, please see my rating system as I rate tougher than most."
422893,165270,2013-01-08,4,"This was nice although I would have liked it a little richer in flavour, I think some tomato paste would have made all the difference. I threw all the ingredients in the slow cooker and served it with rice for a simple dinner."
